url,ground_truth,ground_truth_class,phiusiil_index,error_type,error_message,elapsed_sec
https://www.diversetechgeek.com,0,legitimate,168813,timeout,Exceeded 90s,90.006
http://www.ywz6jo1ufvb8t11gfh96b8oe1x.net,1,phishing,55920,timeout,Exceeded 90s,90.007
https://www.fmschools.org,0,legitimate,137650,timeout,Exceeded 90s,90.008
https://s.id/accessobperwebapp,1,phishing,79701,timeout,Exceeded 90s,90.003
https://ownyourlegacy.co/secure/index.php,1,phishing,12696,timeout,Exceeded 90s,90.015
https://banbcr3309.jimdosite.com/,1,phishing,116178,timeout,Exceeded 90s,90.015
https://www.drive2.ru,0,legitimate,156126,timeout,Exceeded 90s,90.007
http://www.werbeagentur-digitaldruck.de,1,phishing,29189,timeout,Exceeded 90s,90.002
https://secure-page-php-122121.start.page/,1,phishing,43165,timeout,Exceeded 90s,90.003
https://www.hirschandmann.com,0,legitimate,103653,timeout,Exceeded 90s,90.003
https://ipfs.litnet.work/ipfs/bafybeic4bb2jm54hybasjrtrvqdvek677r4qmfsggxjt6a6kt6wwu526oa,1,phishing,162095,timeout,Exceeded 90s,90.002
https://www.farmalisto.com.co,0,legitimate,218728,timeout,Exceeded 90s,90.0
http://www.s3amazonbucket.com,1,phishing,181208,timeout,Exceeded 90s,90.004
https://rotf.lol/366xdsz5,1,phishing,110571,timeout,Exceeded 90s,90.002
https://rebrand.ly/0i4s6ke,1,phishing,95935,timeout,Exceeded 90s,90.012
https://www.sfi4.com,0,legitimate,216403,timeout,Exceeded 90s,90.003
https://www.izc.tu-clausthal.de,0,legitimate,202212,timeout,Exceeded 90s,90.014
https://azevilianmys.firebaseapp.com/,1,phishing,23962,timeout,Exceeded 90s,90.011
http://www.forkmanager.com,1,phishing,34203,timeout,Exceeded 90s,90.011
http://www.rewitek.nl,1,phishing,158839,timeout,Exceeded 90s,90.005
http://www.sbi.mx/page/41/786/re.php,1,phishing,134981,timeout,Exceeded 90s,90.005
https://www.samuelhawley.com,0,legitimate,21429,timeout,Exceeded 90s,90.006
https://www.runslinkers.nl,0,legitimate,214459,timeout,Exceeded 90s,90.008
https://blackwaterparkmini-wixsite-com.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,1,phishing,193733,timeout,Exceeded 90s,90.008
http://www.ingeniousmedia.in/read.html,1,phishing,37695,timeout,Exceeded 90s,90.008
https://tinyurl.com/areaprivatasmartbper,1,phishing,192580,timeout,Exceeded 90s,90.013
https://www.bitpoint.co.jp,0,legitimate,84332,timeout,Exceeded 90s,90.015
https://www.bunnipunch.co.uk,0,legitimate,165214,timeout,Exceeded 90s,90.0
http://www.creemo.pl,1,phishing,5297,timeout,Exceeded 90s,90.013
http://www.mmop.cannca.shop,1,phishing,37421,timeout,Exceeded 90s,90.009
https://www.mamiworks.com,0,legitimate,271,timeout,Exceeded 90s,90.013
https://tribelio.page/verifedaccount,1,phishing,217496,timeout,Exceeded 90s,90.014
https://www.garage-door-app.com,0,legitimate,220640,timeout,Exceeded 90s,90.002
https://www.funewoamu.com,0,legitimate,157590,timeout,Exceeded 90s,90.003
https://www.ramonfilip-shop.com,0,legitimate,146614,timeout,Exceeded 90s,90.004
https://www.wrs.edu,0,legitimate,132845,timeout,Exceeded 90s,90.007
http://www.gemralph.com,1,phishing,45792,timeout,Exceeded 90s,90.005
https://storageapi.fleek.co/9deb5903-5150-491d-bdb8-cd4226f3a733-bucket/hitmail5/index.html,1,phishing,67457,timeout,Exceeded 90s,90.015
https://storageapi.fleek.co/8f2fa405-3ce4-4605-8deb-082636751e2b-bucket/webhost1/index.html,1,phishing,189289,timeout,Exceeded 90s,90.013
https://www.artproaudio.com,0,legitimate,7916,timeout,Exceeded 90s,90.014
https://www.thedioceseofbrechin.org,0,legitimate,5292,timeout,Exceeded 90s,90.004
http://oysterbayvungtau.com/download/contact/r_cu/rcu/login.php,1,phishing,92097,timeout,Exceeded 90s,90.005
https://www.postnord.fi,0,legitimate,194211,timeout,Exceeded 90s,90.013
https://cebjiankb9.firebaseapp.com/,1,phishing,101988,timeout,Exceeded 90s,90.01
https://mfddnf.webcindario.com/,1,phishing,216360,timeout,Exceeded 90s,90.014
https://www.ruskeslovo.com,0,legitimate,204821,timeout,Exceeded 90s,90.001
http://www.fazpandemidestekyardimi.unaux.com,1,phishing,89729,timeout,Exceeded 90s,90.001
https://my-trans00.firebaseapp.com/,1,phishing,108600,timeout,Exceeded 90s,90.002
http://www.de.im,1,phishing,172128,timeout,Exceeded 90s,90.001
http://www.s-steal.kl.com.ua,1,phishing,127089,timeout,Exceeded 90s,90.001
http://www.9991.com,1,phishing,6733,timeout,Exceeded 90s,90.011
https://www.dispatcher.org,0,legitimate,84609,timeout,Exceeded 90s,90.01
https://www.wheel-whores.com,0,legitimate,61050,timeout,Exceeded 90s,90.009
https://poojasharma1511.github.io/netflix/,1,phishing,41735,timeout,Exceeded 90s,90.009
https://www.valueinhealthjournal.com,0,legitimate,1519,timeout,Exceeded 90s,90.0
https://www.discreetfx.com,0,legitimate,83154,timeout,Exceeded 90s,90.001
https://www.ozekisake.com,0,legitimate,105640,timeout,Exceeded 90s,90.006
https://ozo.pages.dev/,1,phishing,65624,timeout,Exceeded 90s,90.011
https://anchorprotocol.mypixieset.com/,1,phishing,156167,timeout,Exceeded 90s,90.01
https://www.enjoy-machu-picchu.org,0,legitimate,199016,timeout,Exceeded 90s,90.008
https://www.evening-kazan.ru,0,legitimate,193612,timeout,Exceeded 90s,90.0
https://www.bordersmedia.com,0,legitimate,205970,timeout,Exceeded 90s,90.006
https://www.simplyunwined.com,0,legitimate,179478,timeout,Exceeded 90s,90.003
https://s3.amazonaws.com/appforest_uf/f1678790302517x377319149603998460/okk.html,1,phishing,159889,timeout,Exceeded 90s,90.012
https://www.ysgsolar.com,0,legitimate,10063,timeout,Exceeded 90s,90.015
https://www.mangyan.org,0,legitimate,66853,timeout,Exceeded 90s,90.001
https://www.morethanthemes.com,0,legitimate,201359,timeout,Exceeded 90s,90.007
http://www.klub046.co,1,phishing,20917,timeout,Exceeded 90s,90.014
http://www.bet365ok05.com/,1,phishing,168789,timeout,Exceeded 90s,90.001
https://patient-cell-40f5.updatedlogmylogin.workers.dev/#user@calstatela.edu,1,phishing,13952,timeout,Exceeded 90s,90.007
http://www.search-world.biz,1,phishing,215139,timeout,Exceeded 90s,90.008
http://www.bookpoint.us,1,phishing,205200,timeout,Exceeded 90s,90.007
https://www.eservicebits.com/landingpages/fe996bbf-3dce-487c-acd3-4a69200fa8a0/1foteikb_3ouz1lwh1qpc8bhaclobwx7ycbarjfbfuy,1,phishing,24332,timeout,Exceeded 90s,90.005
https://www.lpzoo.org,0,legitimate,47763,timeout,Exceeded 90s,90.013
https://ashleybecklivenueve.web.app/,1,phishing,23318,timeout,Exceeded 90s,90.009
http://s.id/bnl-modulo,1,phishing,172162,timeout,Exceeded 90s,90.001
https://www.czwrestling.com,0,legitimate,204218,timeout,Exceeded 90s,90.003
http://www.bet3655.tv,1,phishing,153250,timeout,Exceeded 90s,90.006
https://binancevcxq.web.app/,1,phishing,160189,timeout,Exceeded 90s,90.007
https://docu-sign22022023docs19-1312962597.cos.ap-seoul.myqcloud.com/docu.htm,1,phishing,42901,timeout,Exceeded 90s,90.003
https://www.scottishopera.org.uk,0,legitimate,32385,timeout,Exceeded 90s,90.009
https://www.base-camp.fi,0,legitimate,208003,timeout,Exceeded 90s,90.002
https://domappcheckomeg16.firebaseapp.com/,1,phishing,46868,timeout,Exceeded 90s,90.013
https://thesudfactory.com/beon/client/index_pc.php,1,phishing,220900,timeout,Exceeded 90s,90.004
http://www.all-texproducts.com,1,phishing,114299,timeout,Exceeded 90s,90.014
https://www.nate.com,0,legitimate,204382,timeout,Exceeded 90s,90.012
https://www.britainsfinest.co.uk,0,legitimate,102861,timeout,Exceeded 90s,90.011
https://syneragrisystem.firebaseapp.com/,1,phishing,128004,timeout,Exceeded 90s,90.005
https://www.hanbit.co.kr,0,legitimate,1020,timeout,Exceeded 90s,90.006
http://www.led-a.com,1,phishing,179274,timeout,Exceeded 90s,90.015
http://www.budzcyka.ru,1,phishing,184724,timeout,Exceeded 90s,90.015
https://www.bloomington.in.gov,0,legitimate,198202,timeout,Exceeded 90s,90.015
https://fmbnc-acctservices.web.app/,1,phishing,196555,timeout,Exceeded 90s,90.012
https://www.gorgeousgems.com.au,0,legitimate,227236,timeout,Exceeded 90s,90.015
http://www.pldg.fburl.fun,1,phishing,168485,timeout,Exceeded 90s,90.007
http://www.sol-doc.xyz,1,phishing,110322,timeout,Exceeded 90s,90.006
https://www.misterfpga.org,0,legitimate,45338,timeout,Exceeded 90s,90.006
http://www.blood.fbcode.co,1,phishing,60180,timeout,Exceeded 90s,90.01
https://www.screenskills.com,0,legitimate,150382,timeout,Exceeded 90s,90.011
https://www.norrislakeliving.com,0,legitimate,172496,timeout,Exceeded 90s,90.004
https://www.asic-cafe.org,0,legitimate,201776,timeout,Exceeded 90s,90.011
http://www.roken.com.mx,1,phishing,196389,timeout,Exceeded 90s,90.008
https://www.esselte.com,0,legitimate,119929,timeout,Exceeded 90s,90.008
https://www.radio912.de,0,legitimate,89413,timeout,Exceeded 90s,90.013
http://33e617cd-692b-49f8-ad97-8c100fabfcc7.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,1,phishing,35043,timeout,Exceeded 90s,90.008
http://www.cambrianelectric.com/gbgr/index/content/content.php,1,phishing,80100,timeout,Exceeded 90s,90.01
https://www.molokaitimes.com,0,legitimate,186931,timeout,Exceeded 90s,90.012
https://www.sencha.com,0,legitimate,32838,timeout,Exceeded 90s,90.015
http://www.pragmaticinquiry.org,1,phishing,179134,timeout,Exceeded 90s,90.009
http://www.smalltowncarrental.com,1,phishing,32122,timeout,Exceeded 90s,90.006
https://www.nicklephotography.com,0,legitimate,2616,timeout,Exceeded 90s,90.0
https://www.rrsdiscovery.co.uk,0,legitimate,36524,timeout,Exceeded 90s,90.011
http://www.ws006-proxy-ajcryptominer.ajplugins.com,1,phishing,107105,timeout,Exceeded 90s,90.011
https://www.crayaction.be,0,legitimate,219387,timeout,Exceeded 90s,90.006
https://www.meridiancz.com,0,legitimate,202343,timeout,Exceeded 90s,90.015
https://www.kelsey-seybold.com,0,legitimate,34324,timeout,Exceeded 90s,90.015
https://review-case-093728.firebaseapp.com/,1,phishing,116235,timeout,Exceeded 90s,90.013
https://www.sagano-kanko.co.jp,0,legitimate,94060,timeout,Exceeded 90s,90.008
https://groundlimo.com/fonts/.../,1,phishing,191468,timeout,Exceeded 90s,90.0
https://www.nurseriesonline.com.au,0,legitimate,25359,timeout,Exceeded 90s,90.001
https://gateway.pinata.cloud/ipfs/bafybeib3nlskge2csgrj7xdd4w3vmws6j444lg6untn44s4hkxovyvunhe/south.html,1,phishing,176213,timeout,Exceeded 90s,90.001
https://www.newdawntreatmentcenters.com,0,legitimate,70151,timeout,Exceeded 90s,90.009
https://www.afm.org,0,legitimate,70289,timeout,Exceeded 90s,90.002
https://sites.google.com/view/offiice-voice-com/home,1,phishing,225775,timeout,Exceeded 90s,90.008
https://www.nationalrehab.org,0,legitimate,48025,timeout,Exceeded 90s,90.015
http://www.privatizehealthinsurance.net,1,phishing,193221,timeout,Exceeded 90s,90.011
https://broken-math-09f0.tp80wcx8.workers.dev/,1,phishing,93628,timeout,Exceeded 90s,90.004
https://www.dhcd.virginia.gov,0,legitimate,120317,timeout,Exceeded 90s,90.012
http://ysb248.cc/,1,phishing,140963,timeout,Exceeded 90s,90.004
https://carlomcer.firebaseapp.com/,1,phishing,205013,timeout,Exceeded 90s,90.015
https://www.beechgrove.com,0,legitimate,2341,timeout,Exceeded 90s,90.012
http://vineet7181.github.io/fb-clone/,1,phishing,195800,timeout,Exceeded 90s,90.014
https://www.digitaltheatre.com,0,legitimate,97273,timeout,Exceeded 90s,90.011
http://www.verssijockachch.blogspot.com,1,phishing,19968,timeout,Exceeded 90s,90.011
https://www.praxisbulletin.nl,0,legitimate,176654,timeout,Exceeded 90s,90.012
https://www.elimfellowship.org,0,legitimate,199539,timeout,Exceeded 90s,90.014
http://www.s0r.ru,1,phishing,48356,timeout,Exceeded 90s,90.012
http://www.zaxswder.xyz,1,phishing,11649,timeout,Exceeded 90s,90.011
https://mahadevent.com/eudenm/tracking/fv5ejh/msg.php?id=53205153,1,phishing,160890,timeout,Exceeded 90s,90.011
http://www.msofficelab.com,1,phishing,131212,timeout,Exceeded 90s,90.002
https://www.glowm.com,0,legitimate,13903,timeout,Exceeded 90s,90.013
https://efax-validates.firebaseapp.com/,1,phishing,15774,timeout,Exceeded 90s,90.0
https://sites.google.com/empacesso.com/acesso-empjnet/,1,phishing,174628,timeout,Exceeded 90s,90.004
http://www.1xuc7401yo1frqymbpbcno0059.com,1,phishing,21224,timeout,Exceeded 90s,90.001
https://www.theuolo.com,0,legitimate,134294,timeout,Exceeded 90s,90.011
https://www.westmontchamber.com,0,legitimate,57150,timeout,Exceeded 90s,90.004
https://www.bicisicura.it,0,legitimate,114256,timeout,Exceeded 90s,90.013
http://www.tcc525e282b7a0afb69db3198b8dc8bb3b.ws,1,phishing,185028,timeout,Exceeded 90s,90.004
http://www.hike.studio,1,phishing,65943,timeout,Exceeded 90s,90.012
https://pxlme.me/4akkebze?=024369834186?userid=rvqx4zvi,1,phishing,122849,timeout,Exceeded 90s,90.014
https://www.bjinsider.com,0,legitimate,34211,timeout,Exceeded 90s,90.005
http://itau-seguridad-validaciones.atsnx.com/,1,phishing,200345,timeout,Exceeded 90s,90.008
https://www.robotel.com,0,legitimate,72809,timeout,Exceeded 90s,90.009
https://www.workoutforless.co.uk,0,legitimate,10256,timeout,Exceeded 90s,90.004
https://www.fg-art.org,0,legitimate,186302,timeout,Exceeded 90s,90.008
https://www.lebchess.org,0,legitimate,57654,timeout,Exceeded 90s,90.007
https://storageapi.fleek.co/f93bbabc-c9fe-416b-9895-abc3c414d6f4-bucket/tec5/index.html#a@b.com,1,phishing,109868,timeout,Exceeded 90s,90.006
https://www.eurelectric.org,0,legitimate,15596,timeout,Exceeded 90s,90.004
https://www.ravnoplov.rs,0,legitimate,98992,timeout,Exceeded 90s,90.001
http://www.dailynewsupdater.com,1,phishing,85004,timeout,Exceeded 90s,90.01
https://cebjiankb7.web.app/,1,phishing,202282,timeout,Exceeded 90s,90.012
http://onlinequranteaching.com/public/11ehg61way7ankjwj3eoj54jrumkshfx,1,phishing,66166,timeout,Exceeded 90s,90.006
https://smashdorlayert.firebaseapp.com/,1,phishing,119258,timeout,Exceeded 90s,90.007
https://www.embecosm.com,0,legitimate,37983,timeout,Exceeded 90s,90.001
http://www.dzsmahpcki.info,1,phishing,79074,timeout,Exceeded 90s,90.0
http://www.ipleak.net,1,phishing,26330,timeout,Exceeded 90s,90.01
https://www.alltheanime.com,0,legitimate,103256,timeout,Exceeded 90s,90.003
http://www.jasabacklinkseo.com,1,phishing,173558,timeout,Exceeded 90s,90.006
https://www.uwc.ac.za,0,legitimate,26638,timeout,Exceeded 90s,90.007
https://32451.jimdosite.com/,1,phishing,221118,timeout,Exceeded 90s,90.013
https://www.ggu.edu,0,legitimate,34158,timeout,Exceeded 90s,90.006
http://www.eco50.co.uk,1,phishing,34848,timeout,Exceeded 90s,90.015
https://www.socialdutch.com,0,legitimate,82723,timeout,Exceeded 90s,90.01
https://karushihmemer.firebaseapp.com/,1,phishing,132406,timeout,Exceeded 90s,90.014
https://newhopedubai.ae/css,1,phishing,81266,timeout,Exceeded 90s,90.003
http://have2have.it/sheinofficial,1,phishing,75612,timeout,Exceeded 90s,90.013
https://www.velo101.com,0,legitimate,75636,timeout,Exceeded 90s,90.011
http://www.navyugitsolutions.com,1,phishing,26186,timeout,Exceeded 90s,90.01
https://www.vooplayer.com,0,legitimate,70890,timeout,Exceeded 90s,90.01
http://www.7713.info,1,phishing,6939,timeout,Exceeded 90s,90.012
https://gateway.pinata.cloud/ipfs/bafybeibe5v6ozaod4og5zu6o7kuxd7h7kflzlevtqbkagdx7hopcpwhcha,1,phishing,166677,timeout,Exceeded 90s,90.011
https://www.teuni.com,0,legitimate,52843,timeout,Exceeded 90s,90.009
https://www.sweet-brain.com,0,legitimate,175239,timeout,Exceeded 90s,90.015
https://www.medeniyyet.az,0,legitimate,234980,timeout,Exceeded 90s,90.007
http://www.ninetyman.org.in,1,phishing,18443,timeout,Exceeded 90s,90.008
https://dpomstlms.firebaseapp.com/,1,phishing,52700,timeout,Exceeded 90s,90.013
http://www.onlineipchanger.com,1,phishing,111941,timeout,Exceeded 90s,90.002
http://www.nexusfantasy.com,1,phishing,120066,timeout,Exceeded 90s,90.011
https://www.yuyushiki.net,0,legitimate,29766,timeout,Exceeded 90s,90.003
http://www.1v4a5s13rbuf31ppbojc1dn2m0u.com,1,phishing,112469,timeout,Exceeded 90s,90.007
https://www.yemenmonitor.com/ape,1,phishing,199070,timeout,Exceeded 90s,90.015
https://www.gwf-frankenwein.de,0,legitimate,233910,timeout,Exceeded 90s,90.001
http://www.texasdollies.com,1,phishing,187882,timeout,Exceeded 90s,90.015
https://www.dka.at,0,legitimate,81251,timeout,Exceeded 90s,90.015
https://www.sukhasiddhi.org,0,legitimate,22333,timeout,Exceeded 90s,90.004
http://www.ralozimper.com,1,phishing,20648,timeout,Exceeded 90s,90.0
https://www.jaeic.or.jp,0,legitimate,84128,timeout,Exceeded 90s,90.005
http://www.triumphhomecare.com,1,phishing,190639,timeout,Exceeded 90s,90.007
https://www.thehypemagazine.com,0,legitimate,15760,timeout,Exceeded 90s,90.008
https://www.nyic.org,0,legitimate,185651,timeout,Exceeded 90s,90.011
https://www.bollywoodbubble.com,0,legitimate,58938,timeout,Exceeded 90s,90.003
https://www.viking-link.com,0,legitimate,135465,timeout,Exceeded 90s,90.015
https://www.asianamerican.net,0,legitimate,165985,timeout,Exceeded 90s,90.001
http://www.joshbull.com.au/wp-login.php,1,phishing,149537,timeout,Exceeded 90s,90.004
https://www.automobilsport.com,0,legitimate,114136,timeout,Exceeded 90s,90.008
http://www.fotistax.com,1,phishing,27963,timeout,Exceeded 90s,90.014
http://www.ledger.legal,1,phishing,104285,timeout,Exceeded 90s,90.004
https://helpid9355723849185962816.firebaseapp.com/,1,phishing,175974,timeout,Exceeded 90s,90.004
https://www.fiff.de,0,legitimate,161368,timeout,Exceeded 90s,90.006
https://www.carsonnow.org,0,legitimate,148707,timeout,Exceeded 90s,90.005
https://www.terpconnect.umd.edu,0,legitimate,2989,timeout,Exceeded 90s,90.01
https://forms.sendpulse.com/adeab5fb27/,1,phishing,71349,timeout,Exceeded 90s,90.001
https://storageapi-stg.fleek.co/34e42e7c-eb30-4a3c-a7d6-763767fbe02f-bucket/nuecb.html,1,phishing,226669,timeout,Exceeded 90s,90.015
https://www.repko.sk,0,legitimate,42476,timeout,Exceeded 90s,90.012
https://www.scalevp.com,0,legitimate,235470,timeout,Exceeded 90s,90.009
https://www.jacketscannon.com,0,legitimate,210581,timeout,Exceeded 90s,90.005
http://www.nikoladavidovic.com,1,phishing,128392,timeout,Exceeded 90s,90.001
https://www.uniss.it,0,legitimate,136283,timeout,Exceeded 90s,90.005
https://www.buildersshow.com,0,legitimate,233784,timeout,Exceeded 90s,90.007
http://putnampantry.com.usrfiles.com/html/0f7405_b6252ec12368ac8e16813450812b765b.html,1,phishing,127858,timeout,Exceeded 90s,90.014
https://www.slitherine.com,0,legitimate,104938,timeout,Exceeded 90s,90.0
https://www.pestcontrolmiramar.com,0,legitimate,153380,timeout,Exceeded 90s,90.009
https://www.buecher-flohmarkt.com,0,legitimate,114204,timeout,Exceeded 90s,90.012
https://www.mfsengineers.com,0,legitimate,173200,timeout,Exceeded 90s,90.006
http://www.eserkafes.com,1,phishing,20383,timeout,Exceeded 90s,90.001
https://www.ashleyinnlincolncity.com,0,legitimate,233456,timeout,Exceeded 90s,90.014
https://www.weather.in.ua,0,legitimate,190265,timeout,Exceeded 90s,90.003
https://www.livingcolourlandscapes.com.au,0,legitimate,178582,timeout,Exceeded 90s,90.003
http://www.4africa.cloud,1,phishing,126165,timeout,Exceeded 90s,90.012
https://www.downtownmusicgallery.com,0,legitimate,91375,timeout,Exceeded 90s,90.014
http://cek58793690694674609.rf.gd/,1,phishing,1456,timeout,Exceeded 90s,90.012
https://www.whitewaterfoundry.com,0,legitimate,26390,timeout,Exceeded 90s,90.008
https://storageapi.fleek.co/008009aa-0c78-42dc-a70d-c23181f54038-bucket/validatesession24/index.html,1,phishing,172322,timeout,Exceeded 90s,90.007
https://www.pitchcare.com,0,legitimate,226658,timeout,Exceeded 90s,90.011
https://www.browniebrittle.com,0,legitimate,183319,timeout,Exceeded 90s,90.015
https://pub-a99428d593e24c309662e6841253d467.r2.dev/index.html,1,phishing,222634,timeout,Exceeded 90s,90.0
https://gateway.pinata.cloud/ipfs/bafybeic5pqkweobka2tfnltnod732ftxg7ecudziaiquvdqwhbuubslql4/,1,phishing,82093,timeout,Exceeded 90s,90.015
http://www.dyndns.tv,1,phishing,75717,timeout,Exceeded 90s,90.002
https://www.naturalcreationsonline.com,0,legitimate,119886,timeout,Exceeded 90s,90.001
http://www.h15.ru,1,phishing,177324,timeout,Exceeded 90s,90.001
https://www.manateesheriff.com,0,legitimate,140810,timeout,Exceeded 90s,90.001
https://aolmailboxx.faitjeffry67.workers.dev/,1,phishing,213237,timeout,Exceeded 90s,90.002
https://www.gdli.it,0,legitimate,27697,timeout,Exceeded 90s,90.009
https://www.nagaden-net.co.jp,0,legitimate,10817,timeout,Exceeded 90s,90.005
https://www.dww.com,0,legitimate,78729,timeout,Exceeded 90s,90.014
http://www.bestofblood.com,1,phishing,149570,timeout,Exceeded 90s,90.003
https://www.al-amine.org,0,legitimate,110591,timeout,Exceeded 90s,90.002
https://storageapi.fleek.co/e89163cb-39d5-41dd-a32d-1338546aa873-bucket/webhub6/index.html,1,phishing,27929,timeout,Exceeded 90s,90.015
http://www.nsd.be,1,phishing,91722,timeout,Exceeded 90s,90.006
https://www.trailspace.com,0,legitimate,89449,timeout,Exceeded 90s,90.002
https://www.histadrut.org.il,0,legitimate,70025,timeout,Exceeded 90s,90.003
https://www.gemmy.com,0,legitimate,54052,timeout,Exceeded 90s,90.011
http://worldiscoveryperu.com,1,phishing,219109,timeout,Exceeded 90s,90.009
https://www.hrnk.org,0,legitimate,12927,timeout,Exceeded 90s,90.006
https://hmlproj.com.br/,1,phishing,107991,timeout,Exceeded 90s,90.013
http://erorng3.hyperphp.com/,1,phishing,108390,timeout,Exceeded 90s,90.008
http://www.nd622161d904ca9d495e92d0334c18224a.ws,1,phishing,161268,timeout,Exceeded 90s,90.014
https://www.rcharlie.com,0,legitimate,9787,timeout,Exceeded 90s,90.011
https://www.boltops.com,0,legitimate,2411,timeout,Exceeded 90s,90.002
https://www.yangondirectory.com,0,legitimate,3963,timeout,Exceeded 90s,90.005
https://www.projectionboothpodcast.com,0,legitimate,202424,timeout,Exceeded 90s,90.008
http://www.disinvestigations.com,1,phishing,1182,timeout,Exceeded 90s,90.009
https://www.manilastatues.com,0,legitimate,200779,timeout,Exceeded 90s,90.01
https://fkposcertle.web.app/,1,phishing,36312,timeout,Exceeded 90s,90.012
https://www.oakharborpubliclibrary.org,0,legitimate,167535,timeout,Exceeded 90s,90.012
http://risersmn.com,1,phishing,210760,timeout,Exceeded 90s,90.007
http://www.aeon.crypto-webminer.com,1,phishing,190530,timeout,Exceeded 90s,90.003
http://confirmyouraccount.rf.gd/?i=1,1,phishing,176873,timeout,Exceeded 90s,90.013
https://myaccattservi22.boxmode.io/,1,phishing,48214,timeout,Exceeded 90s,90.003
http://www.cdneurop.cloud,1,phishing,192800,timeout,Exceeded 90s,90.011
https://www.editions-stock.fr,0,legitimate,126715,timeout,Exceeded 90s,90.01
https://gateway.pinata.cloud/ipfs/bafybeihjpbzetnkt2w6crutbjkcfu3lu2z7dhnotj56zh7askdc2nxsf7m//work1.htm,1,phishing,200744,timeout,Exceeded 90s,90.013
http://www.vpn.bshades.eu,1,phishing,150788,timeout,Exceeded 90s,90.006
http://darin-ltd.com/,1,phishing,233739,timeout,Exceeded 90s,90.009
https://www.thecourierexpress.com,0,legitimate,181792,timeout,Exceeded 90s,90.006
https://www.enterpriseitworld.com,0,legitimate,222259,timeout,Exceeded 90s,90.013
https://www.mercenie.com,0,legitimate,89961,timeout,Exceeded 90s,90.013
http://www.amnsns.com,1,phishing,89457,timeout,Exceeded 90s,90.001
http://www.fishproxy.com,1,phishing,215810,timeout,Exceeded 90s,90.003
http://www.eeditor.cannca.shop,1,phishing,195091,timeout,Exceeded 90s,90.01
http://www.trike-centrum.nl,1,phishing,12079,timeout,Exceeded 90s,90.008
https://mcp25-vaaaa-aaaad-qeefq-cai.raw.ic0.app/,1,phishing,126452,timeout,Exceeded 90s,90.013
http://www.riversouthhomes.com,1,phishing,217275,timeout,Exceeded 90s,90.001
https://www.walklondon.com,0,legitimate,210282,timeout,Exceeded 90s,90.001
https://hotm.art/79rpa7da,1,phishing,133041,timeout,Exceeded 90s,90.011
https://long-dew-4fed.w7qwm4befh8921.workers.dev/,1,phishing,201382,timeout,Exceeded 90s,90.014
http://www.allianceofamericanlawyers.com,1,phishing,139644,timeout,Exceeded 90s,90.014
https://www.menudosviajeros.com,0,legitimate,189185,timeout,Exceeded 90s,90.005
https://s3.amazonaws.com/appforest_uf/f1676273545083x964858313249937900/owa.html?id=3mail@b.c,1,phishing,145198,timeout,Exceeded 90s,90.008
https://www.hornungs.com,0,legitimate,64534,timeout,Exceeded 90s,90.004
https://www.interregs.com,0,legitimate,213706,timeout,Exceeded 90s,90.001
https://www.creativenz.govt.nz,0,legitimate,8051,timeout,Exceeded 90s,90.011
http://www.marketsbarcelona.com,1,phishing,64306,timeout,Exceeded 90s,90.003
https://www.shift-it-coach.com,0,legitimate,166331,timeout,Exceeded 90s,90.014
https://www.meetingroomapp.com,0,legitimate,15538,timeout,Exceeded 90s,90.007
http://www.kiss58.org,1,phishing,183238,timeout,Exceeded 90s,90.002
http://www.closetdeal.com,1,phishing,108883,timeout,Exceeded 90s,90.007
https://www.tikka.fi,0,legitimate,84209,timeout,Exceeded 90s,90.012
http://www.midwestcentertherapy.net,1,phishing,39629,timeout,Exceeded 90s,90.012
https://www.transistorsoft.com,0,legitimate,93413,timeout,Exceeded 90s,90.004
http://www.kummer.to,1,phishing,111657,timeout,Exceeded 90s,90.003
https://jivo.chat/code-eu1.jivosite.com/widget/jqqceif7de,1,phishing,34661,timeout,Exceeded 90s,90.004
http://www.megadap.com,1,phishing,158871,timeout,Exceeded 90s,90.01
https://speitssc.org/assets/dashboard/img/events/index.html,1,phishing,111633,timeout,Exceeded 90s,90.01
https://www.cltpediatricdentistry.com,0,legitimate,100077,timeout,Exceeded 90s,90.004
https://outl00klive.boxmode.io/,1,phishing,37103,timeout,Exceeded 90s,90.004
https://case1005643859565.web.app/,1,phishing,77698,timeout,Exceeded 90s,90.007
https://storageapi.fleek.co/e89163cb-39d5-41dd-a32d-1338546aa873-bucket/webhub1/index.html,1,phishing,220848,timeout,Exceeded 90s,90.015
https://www.neohasid.org,0,legitimate,113942,timeout,Exceeded 90s,90.001
https://www.meru.org,0,legitimate,185749,timeout,Exceeded 90s,90.015
https://www.unical.edu.ng,0,legitimate,193543,timeout,Exceeded 90s,90.003
https://www.museumslondon.org,0,legitimate,76707,timeout,Exceeded 90s,90.007
https://www.hibba.org,0,legitimate,187835,timeout,Exceeded 90s,90.0
https://www.movida.lt,0,legitimate,33201,timeout,Exceeded 90s,90.01
https://www.handspeak.com,0,legitimate,157313,timeout,Exceeded 90s,90.015
https://www.mclnational.org,0,legitimate,105110,timeout,Exceeded 90s,90.014
