id,url,label,source,ground_truth
47689,https://www.gazduire.net/,0,tranco,0
1721,https://www.free.fr/accessibilite/,0,tranco,0
3029,https://trello.com/inbox,0,tranco,0
62900,https://onlineassistancess.weebly.com/,1,phishtank,1
77194,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAAHHxMtdUMzcwRDJIOVI4NVpLWFUyVTdBSFNOOFdNVC4u,1,phishtank,1
31207,https://corporatefinanceinstitute.com/,0,tranco,0
73086,https://pub-35704d59036a4d7fa2449855c8acd143.r2.dev/index.html,1,phishtank,1
65389,https://helpcenter-businessmanagement-report.pages.dev/,1,phishtank,1
58715,https://agencearc-securit.weebly.com/,1,phishtank,1
34224,https://cottonon.com/AU/egift-card/000121-24.html,0,tranco,0
57810,https://wnnipeeg.weebly.com/,1,phishtank,1
84752,http://activarahorrrojdjh.0hi.me/?i=3,1,phishtank,1
76736,https://l.ead.me/bfEHQb,1,phishtank,1
90218,https://att-com247.boxmode.io/,1,phishtank,1
61516,https://share-na2.hsforms.com/1660mBxs_SQC27RTPm66p1w40dvnj,1,phishtank,1
7498,http://www.oray.com/hosting/virtual.php,0,tranco,0
82730,https://saintleo.ukit.me/,1,phishtank,1
4520,https://evexxx.com/tags/sex,0,tranco,0
77808,https://gswu7xfbb.cc.rs6.net/tn.jsp?amp;c=_7ZWCVcQI4uQnZXNRUWhIy15nYF1DDMeMQwCpzJu9GQGFw-l167_jA==&amp;ch=SpDOhFZBMu3xcnuAO9Gbj76eW44d0WdMi2By-14loC11hkQqCJY_tg==&f=0014DjA1h2EeRSlt1Q-GOevDxN8TiGdJrRrKGAbsPrM_uCutJaC9WDM2k7FvULyyOo0MlU7F1PPBmzaFiOYGitvXDxR8VW_r1zE9weQIHiyZvmQQa_1qGTMsbPECwzc-Llggt9NOwBNrxe6bO-PkAhMO_fm8KJHzoZSIYwhuDT0xAKyYRFlV6oqtg=,1,phishtank,1
84766,https://sites.google.com/view/shutdowncancelandapproval36897/home,1,phishtank,1
98972,http://akshat2jain.github.io/facebook_login_clone,1,phishtank,1
29236,https://diepresse.com/newsletter,0,tranco,0
10744,https://findagrave.com/cemetery,0,tranco,0
5937,https://lnkd.in/?trk=guest_homepage-basic_nav-header-logo,0,tranco,0
68357,https://account.booking.com/sign-in?op_token=EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiZjQ3ZjVkYjMtMTk0MC00NDFkLTkxMmQtM2M3MjUwYTEwM2NlIn0yK1djZ21uR3B1N0xWb2RKbE80MFdWSEZRc1ExZ3JQOUdYWFBuaWItS29IOHM6BFMyNTZCBGNvZGUqEzCGp-eL86YnOgBCAFiqwoS0pzI,1,phishtank,1
61864,https://matsuniversity.ac.in/club.php,1,phishtank,1
47604,https://www.couriermail.com.au/questnews/hyperlocal/heres-what-you-can-expect-with-todays-biloela-weather/news-story/852568ef6115151bfd409c4a116dddf6,0,tranco,0
69360,https://qrco.de/bfQ3JD,1,phishtank,1
94931,http://5fgfgffg4g4gh4g4.blogspot.com.es,1,phishtank,1
98393,http://afox2ate9z3zj7sur.pages.dev,1,phishtank,1
34698,https://sop.suning.com,0,tranco,0
30640,https://www.halfords.com/tyres/landsail/ct6-ct6.html,0,tranco,0
32412,https://stonybrook.edu/alumni-and-friends/index.html,0,tranco,0
78532,https://winprsurbn.firebaseapp.com/,1,phishtank,1
44362,https://bibliocommons.com/careers,0,tranco,0
99454,http://alphaproject.us/wp-admin/js/widgets/KeyBank/5ngy4y2u=/Confirm_Information.php,1,phishtank,1
96360,http://89902606515525985837879.jamb2022.co/?89814144184666770371262420691400553=ZW1tYW51ZWwuYmVuemFxdWVuQGNoZWNrbWFyeC5jb20=,1,phishtank,1
31462,https://cc.com/video-clips/kd9txf,0,tranco,0
91438,https://sites.google.com/view/serv-appli-obank-fr/accueil,1,phishtank,1
98342,http://afcu-log.web.app,1,phishtank,1
18184,https://www.codashop.com/international/,0,tranco,0
75657,https://l.wl.co/l?u=https://qrco.de/bfG41j,1,phishtank,1
48572,http://www.kerio.com/,0,tranco,0
1318,http://www.walmart.com/,0,tranco,0
60320,https://jho.la/ZYqLG,1,phishtank,1
11475,https://jivox.com/platform-technology/the-technology-powering-retail-media/,0,tranco,0
63388,http://webmail.sfr.lvm.mybluehost.me/,1,phishtank,1
4514,https://momon-ga.com/magazine/mo1846459/,0,tranco,0
6977,https://www.northwestern.edu/,0,tranco,0
40284,https://ukit.com/ru/lp/adaptive4/,0,tranco,0
62233,https://aw3-webde-7ys6ha-wxi-bt.weebly.com/,1,phishtank,1
98994,http://akutuku.com/paypal22/pay/customer_center/user-371271,1,phishtank,1
52155,https://linqapp.com/btvoicemailmessage998387?r=link,1,phishtank,1
82296,http://appvirtuals.webcindario.com,1,phishtank,1
53008,https://authuni.weebly.com/,1,phishtank,1
88709,https://ipfs.best-practice.se/ipfs/bafybeibfnuwqkcmzcqsp5q76fizxk7t3thdupp2ecmz35qujptsx7dwmg4,1,phishtank,1
53844,https://2fkadd.share-eu1.hsforms.com/2QzUdErHST5O4glszbbm2uw,1,phishtank,1
51176,https://autoroutes-sanefclients.com/as.php,1,phishtank,1
12614,https://www.sape.ru/,0,tranco,0
96501,http://93184.com/css/lahsj.html,1,phishtank,1
98385,http://aflores859-wixsite-com.filesusr.com/html/1aaa04_268ecc9148f062ba30941076878b52c5.html?*cgvsb25tzwxvbjeyqgdtywlslmnvbq==*https:/www.facebook.com/profile.php?id=100081147955135*facebook,1,phishtank,1
18176,https://www.paysafecard.com/en-gb/gift-card-shop/,0,tranco,0
76180,https://pub-5658e7d058334d199f9c8d84519f7e80.r2.dev/index.html,1,phishtank,1
47115,https://opamarketplace.com/welcome-to-cloudways/,0,tranco,0
19984,https://websitedemos.net/how-to-set-goals-that-actually-work/,0,tranco,0
26431,https://dizy.com/it/foto/,0,tranco,0
71683,https://hdhehdses.w3spaces.com/arfsfrwgts.html,1,phishtank,1
32673,http://roscap.com/deposits/?from=main&type=banner&product=deposit,0,tranco,0
77711,https://pub-bd3605e69a38408daa5f394425dd28d4.r2.dev/ogaxmail.html,1,phishtank,1
42332,https://crazydomains.com/,0,tranco,0
49698,https://www.xtits.xxx/categories/,0,tranco,0
64024,https://jsioekd-s-school.teachable.com/p/home?utm_source=sniply&utm_campaign=sniply&utm_medium=sniply,1,phishtank,1
87860,https://sites.google.com/view/gmx-kontomail/home,1,phishtank,1
8226,https://www.ning.com/q-how-does-the-14-day-free-trial-work/,0,tranco,0
51674,https://linqapp.com/ann68?r=link,1,phishtank,1
95267,http://5fgfggr4f4g4gh4.blogspot.lt,1,phishtank,1
94490,http://53imf-vyaaa-aaaad-qetya-cai.raw.ic0.app,1,phishtank,1
5767,https://adthrive.com/case-study-grammarist-increased-rpm-after-switching-to-adthrive-from-freestar/,0,tranco,0
15287,https://www.timeshighereducation.com,0,tranco,0
18199,https://hessen.de/presse/pressearchiv/meine-heimat-mein-zuhause,0,tranco,0
24280,https://apkmodjoy.net/mods-for-minecraft-pe-2024/,0,tranco,0
52982,https://pub-491a821622b24d4d8d267077fa7bec00.r2.dev/index.html?d8eb4ab9712aef30c761929734f46b,1,phishtank,1
18219,https://www.host-food.ru//,0,tranco,0
84502,https://sparkass-sidcheck7.firebaseapp.com/,1,phishtank,1
37050,https://ilex.by/expert/redaktsiya-ileh-novosti/,0,tranco,0
99636,http://amanda-johnson.com/asf/d0d99e39a7113b7e0d13e9a18ab3d5a3,1,phishtank,1
95229,http://5fgfgg4g4gh4g4.blogspot.cl,1,phishtank,1
16689,https://sendpulse.com/it/,0,tranco,0
31870,https://joom.com/en/faq/article/5e7352d9ff117c3eb7d2f5df,0,tranco,0
89454,http://49.51.43.12/InteractiveLogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;passive=1209600&amp;ifkv=AWnogHe_pDujLaO-hl3d_3DQFjS6PW6JGM3LRrD13mxmiaQWTJuHz9b6nwmaSIh76M5SMOelnJex7g,1,phishtank,1
46880,https://shopmy.us/press,0,tranco,0
88822,https://fbclid8123471236748129583.firebaseapp.com/,1,phishtank,1
13977,https://picpay.com,0,tranco,0
72118,https://q-r.to/bfK6Qw,1,phishtank,1
47895,https://www.aapanel.com/new/feature/nginx.html,0,tranco,0
39090,https://wenda.12371.cn/my.php,0,tranco,0
72091,https://qrco.de/bfKJ0N,1,phishtank,1
32881,https://www.superonline.net/hakkimizda/duyurular/adsl-vdsl-upload-yukleme-hizlarinin-yukseltilmesi,0,tranco,0
19534,https://oldschool.runescape.com/,0,tranco,0
8909,https://virtualminds.com/wiit-openstack-cloud-infrastructure/,0,tranco,0
65554,https://bit.ly/4igyIld,1,phishtank,1
12142,https://sberbank-tele.com/#tariffs,0,tranco,0
91628,https://orangess.contactin.bio/,1,phishtank,1
61360,https://share-eu1.hsforms.com/16Z3u1yLLS7KhFi96pH6TGA2eycld,1,phishtank,1
30694,https://alexiscomet.com/privacy_policy,0,tranco,0
63727,https://nvllbnp.web.app/,1,phishtank,1
86526,https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR339L1C1u6ScjPS78MI5szIfOMhqo7LAw7HMEuo3l4s2HucLzoVEYAeewI,1,phishtank,1
28792,https://www.exeter.ac.uk,0,tranco,0
46996,https://mcd.feedspot.com/media-contact-database/category?_src=fs_hp_logo_dropdown_mcd,0,tranco,0
86682,https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR2-GFI-wiio5FOcVUOb6gz4oLZh61vjfFLoXYILkpdo4eQ1ENHVzQwdPYs,1,phishtank,1
22019,https://trashbox.ru/link/2d-strike-android,0,tranco,0
25486,https://www.google.com/intl/am/gmail/about/,0,tranco,0
61582,https://quncxunesplo.web.app/,1,phishtank,1
80826,https://pub-ee3ddc06c1e64c1eaae39d808e0da698.r2.dev/ojwyopojhhyftrfd5dtgfyf8yiuhijuhui89y8y8yuyrf545ewewtrtyftyf77f7fyfguyfg6gfyfy67f7fyfy.html,1,phishtank,1
10193,http://blog.man7.org/,0,tranco,0
34241,https://www.tecnoera.cl/nuestra-politica,0,tranco,0
43377,https://www.thisoldhouse.com/painting/screening-out-paint-lumps,0,tranco,0
9537,https://videonow.ru/html/compliance/,0,tranco,0
58055,https://bittensorgov.web.app/,1,phishtank,1
19971,https://redwap.me/most-viewed/,0,tranco,0
55149,https://nooralhaqdata.com.ng/email/Roundcube.html#o.bures@mup.cz,1,phishtank,1
41918,https://kantei.go.jp/jp/104/statement/2026/0101nentou.html,0,tranco,0
22265,https://demonicscans.org/title/I-Regressed%252C-but-the-World-didn%2527t-End/chapter/51/1,0,tranco,0
19870,https://vodafone.pt/pacotes.html?i_id=hpsite-herobanner-saldos25-colunas-surround-1#familia,0,tranco,0
66383,https://bit.ly/4hSBEEp,1,phishtank,1
43721,https://some.porn/categories,0,tranco,0
65567,https://bit.ly/3Z3JHWB,1,phishtank,1
13997,https://beeg.porn/,0,tranco,0
70448,https://l.ead.me/bfNhNV,1,phishtank,1
14068,https://www.acehardware.com,0,tranco,0
67673,https://sites.google.com/view/xfinity0001/home,1,phishtank,1
38196,https://bfi.org.uk/become-bfi-member,0,tranco,0
47751,https://www.nysenate.gov/node/19,0,tranco,0
26622,https://www.gamemania.co.ke/,0,tranco,0
19820,https://www.idrive.com/online-backup-download,0,tranco,0
34792,https://frame.io/features/review-and-approval,0,tranco,0
70864,https://l.ead.me/d9m5wcehe6iz,1,phishtank,1
10099,https://www.chip.de/artikel/CHIP-Bestenlisten-Alle-Testsieger-im-ueberblick_12823667.html,0,tranco,0
89997,https://prod-rd-10040.web.app/,1,phishtank,1
95339,http://5fgggfgrfg4gh.blogspot.pe,1,phishtank,1
82813,https://ee-payment-method-issue.firebaseapp.com/,1,phishtank,1
98523,http://agnibharay.github.io/facebookclone,1,phishtank,1
19578,https://stardewvalleywiki.com/Stardew_Valley,0,tranco,0
64887,https://snip.ly/um5z8v,1,phishtank,1
22397,https://javhd.today/7mmtv/,0,tranco,0
70130,https://xxinealonbd.webcindario.com/,1,phishtank,1
58820,https://app.jotform.com/251941652270556,1,phishtank,1
98299,http://aeorax.com/en,1,phishtank,1
325,http://vk.com,0,tranco,0
18981,https://ndmais.com.br/nd-play/ndfm-chapeco/,0,tranco,0
23692,https://foreca.fi/Finland/Helsinki/10vrk,0,tranco,0
74820,https://qrco.de/bfHP7H,1,phishtank,1
89318,https://www.scissoron.com/,1,phishtank,1
79124,https://www.dropbox.com/scl/fi/bj2grqvt1g5neumv9vo6i/BT-Broadband.paper?rlkey=5xngmu1y7av0xmn9scpl17r6k&dl=0,1,phishtank,1
66616,https://share.hsforms.com/1fmVwsQe0QnuGrA0JD8UmSwsnhl9,1,phishtank,1
17690,https://www.freeconvert.com/it/,0,tranco,0
30332,https://ssc.nic.in/Portal/Apply,0,tranco,0
50493,https://bafybeifpqhyzn73oe4u5fepceonr6hbpvffuxj7vikwnwh3wkrp2v3blei.ipfs.dweb.link/,1,phishtank,1
64150,https://bit.ly/3BZ8Qdu,1,phishtank,1
94539,http://5510002.net,1,phishtank,1
3995,https://sex-studentki.team/,0,tranco,0
72618,https://l.ead.me/bfJaeM,1,phishtank,1
66149,https://qrco.de/bfaBSN,1,phishtank,1
59363,https://esapps.gr/,1,phishtank,1
15459,https://elster.de/eportal/login,0,tranco,0
80379,https://new.express.adobe.com/webpage/fduzyFlXskr3o,1,phishtank,1
97526,http://acc-status-confirmation-center.pages.dev,1,phishtank,1
92709,http://185.168.131.120,1,phishtank,1
74661,https://qrco.de/bfHZwD,1,phishtank,1
16298,https://www.jiji.com/jc/article?k=2026010300133&g=int,0,tranco,0
17312,https://hitta.se/,0,tranco,0
17517,https://freebitco.in/site/,0,tranco,0
59183,https://telstracodeuprrt.weebly.com/,1,phishtank,1
63371,https://q-r.to/6dadaf94b61733a2d38775c78a99dc6a,1,phishtank,1
15268,https://www.f2pool.com/coin/bitcoin,0,tranco,0
72736,https://l.ead.me/bfJcFE,1,phishtank,1
80907,https://hj763467.wixsite.com/my-site,1,phishtank,1
10836,https://www.redcross.org/about-us/who-we-are/history/clara-barton/follow-in-clara-s-footsteps.html,0,tranco,0
57572,https://bafkreibxhnpc2kdvpnwenewg5othgjlt7nrtkdh6ohz3u3sdl3refgfak4.ipfs.dweb.link/,1,phishtank,1
24652,https://www.nelomanga.net,0,tranco,0
28080,https://andersnoren.se/nytt-projekt-spelnyheter-nu/,0,tranco,0
62172,https://wiomsfreuhgfterdsiok.weebly.com/,1,phishtank,1
51883,https://t.co/cL1IFImnh1,1,phishtank,1
14494,https://www.cntraveler.com/gallery/best-places-for-tango-in-buenos-aires,0,tranco,0
71554,https://qrco.de/bfLXYH,1,phishtank,1
53609,https://cabin-queue.firebaseapp.com/,1,phishtank,1
60353,https://pub-fbf3a87d05664d999912dfd2bd8b8dcc.r2.dev/index.html,1,phishtank,1
54849,https://cruziolink.weebly.com/,1,phishtank,1
51679,https://linqapp.com/dsafrg?r=link,1,phishtank,1
99430,http://alphabio.envolvelabs.com.br/wp-content/plugins/skkbilpsfz/citi.com.apx.mwarms.apx/citi,1,phishtank,1
32142,https://discoveryplus.com/shows/home-town/68f50d68-b1fa-4617-a564-3a86b7a36709,0,tranco,0
74305,https://bit.ly/3WAT9iN,1,phishtank,1
3435,https://www.bmj.com/,0,tranco,0
94844,http://5fgdgfhg4f3ff.blogspot.my,1,phishtank,1
54351,https://t.co/fU6cAxEv0H,1,phishtank,1
72548,https://q-r.to/s237oqk2shh2,1,phishtank,1
90002,https://zpr.io/BhD462eumFvc,1,phishtank,1
96743,http://a1-septic.com/admin/outlook-RD114/index.html,1,phishtank,1
26067,https://agones.gr/vathmologia/t/66/%CE%A3%CE%BF%CF%8D%CF%80%CE%B5%CF%81+%CE%9B%CE%B9%CE%B3%CE%BA+1,0,tranco,0
6574,https://www.yastatic.net/adv/,0,tranco,0
53689,https://t.co/1ocKcULk2M,1,phishtank,1
8421,https://cern.ch//cern.ch/directory,0,tranco,0
58998,https://sbisec-co.dwzhulu.com/pEdHOd/,1,phishtank,1
30478,https://movieswood.cloud/bolly/,0,tranco,0
77021,https://qrco.de/bfDPGu,1,phishtank,1
14599,https://shareasale.com/us/advertisers/awin-access,0,tranco,0
83891,https://pub-c89637694ef84619b8853f66dc50ce61.r2.dev/QmdJMkY1A1zCeZEVnzauNdqnhbg3WaMs7u9SQPZHCFeGtn.html,1,phishtank,1
14305,https://www.playtika.com/get-to-know-us/,0,tranco,0
43841,https://clideo.com/de,0,tranco,0
65197,https://racspace12.weebly.com/,1,phishtank,1
54696,https://mail-premium-updatess.weebly.com/,1,phishtank,1
77179,https://qrco.de/bfD49N,1,phishtank,1
6268,https://0123tt.ru/page/rudostup_kndr/,0,tranco,0
27225,https://mir-chitki.ru/sovremennye-ljubovnye-romany/,0,tranco,0
4531,https://hamyar.me/soalmatn-10manteq-d3/,0,tranco,0
31256,https://uni-goettingen.de/de/die+universit%c3%a4t/50217.html,0,tranco,0
10762,https://apptracer.ru/login/,0,tranco,0
11128,"
      https://www.ucweb.com/feature/best-vpn-service
    ",0,tranco,0
31135,https://www.konami.com/corporate/en/business/digitalentertainment.html,0,tranco,0
83474,https://www.google.com/?onboarding_creation_ts=1702982665611&amp;source_caller=ui&amp;shortlink=u95g39zq&amp;pid=my_media_source&amp;id=8&amp;url=https://cs.money/prime/&amp;gclid=EAIaIQobChMIvJOW4NGdgwMVo5NoCR30qAFkEAAYASAAEgIGqPD_BwE,1,phishtank,1
70735,https://q-r.to/bfMwMG,1,phishtank,1
68667,https://linkin.bio/bankaxept,1,phishtank,1
45397,https://quince.com/log-in,0,tranco,0
90000,https://review-10101010.web.app/,1,phishtank,1
3954,https://aniwatchtv.to/top-airing,0,tranco,0
33199,https://www.myfonts.com/products/ultra-bold-condensed-sansmatica-34532,0,tranco,0
94032,http://3guq.sap3362wcl.cc,1,phishtank,1
28997,https://vinted.com/,0,tranco,0
41096,https://www.computerbild.de/technik/avf/fernseher/,0,tranco,0
44932,https://the-scientist.com/api/auth/login?screenHint=login&returnTo=/,0,tranco,0
42355,https://gamblingtherapy.org/blog/2013/07/22/wolverhampton-free-debt-advice-centre/,0,tranco,0
98225,http://advertisers-client-support-standard-appeal.pages.dev,1,phishtank,1
99063,http://alerta-mensajes.webcindario.com,1,phishtank,1
98606,http://ahliahschool.edu.lb/dd/excelzz/index.php?email=3mail@b.c,1,phishtank,1
71798,https://ow.ly/SO8J50T3w6a,1,phishtank,1
8837,https://www.mcdonalds.com/us/en-us/wifi.html,0,tranco,0
79532,https://pub-7b01259ddd074a6db9b6d54c6dd56b62.r2.dev/index.html,1,phishtank,1
69293,http://memebnet.blogspot.com,1,phishtank,1
8616,https://tagesschau.de/ausland,0,tranco,0
63539,https://pub-7d6aeb250e2f4b80b7b4163933796b27.r2.dev/index.html,1,phishtank,1
13260,https://repocket.com/internet-sharing-policy,0,tranco,0
51931,https://www.dropbox.com/paper/doc/a8kHqzVecrvxZH55yTsOV?auth_token=cd.AFnY6ddq70UKOz2O42eSxJW79JW8fx-eJs-XoB401wsZT2tNhnRdrJsEyhoA-C5UjI0Jbcehqg9eY6dAyi0DF9pVODkce9vj-WvE5_3wtKU6mmLJ0aaG4AHkUc4BcJBfXoSOLew-BUpadpLAUotbeTSuEGWArCOhMq3WDp5HAz8gVQdv0qHiacsdFBhjGq1O_iq1hdc_mq9oJ1P3tzGhx7BTk5IYAnSj5WzBrl3cJUNvzp-bmYeqWUam-n2WBitTFulLiEct684WZxZ2-etlWYRdJACEki9DEmcXety0rcLu3-1FCmDrzsXMrR-9kI5qG4n3PagAF8AgjG-AIsrOBSztcFM8dQLKLU9j2S-sBXD5JaqH2d96Sy-fiYONkcMPJvDX2m_UNv-cLvjMvCuJDq4qTefWdQhFIKDiwx9dJ89idVp0SSRfW5RX3yE6AzV8__1XigsuziD8JaFgWZ2f4rJ-&doc_id=hoD8UoPnj48rf_UyOH_Rc&redirect=https%3A%2F%2Fwww.dropbox.com%2Fscl%2Ffi%2Fr3a0yttabz5tqacxf8bpq%2FAT-T-UPDATE-SERVICE.papert%3Frlkey%3D0cpmb0z3rq8rzeq6iz1on50kl%26st%3Diphnmt4m%26dl%3D0,1,phishtank,1
45872,https://www.flo.com.tr/kemer,0,tranco,0
75793,https://qrco.de/bfFsNi,1,phishtank,1
57272,https://us7.campaign-archive.com/?u=ca61fbdf15ca681c5e06bdef1&id=4aec5337e2,1,phishtank,1
85004,https://facbook-systeam.start.page/,1,phishtank,1
26745,https://aralego.com/,0,tranco,0
6928,https://www.monetixads.com/blog,0,tranco,0
19232,https://paytm.com/municipal-payments,0,tranco,0
25679,https://milfat.com/categories/5/,0,tranco,0
54704,https://general-trading.weebly.com/,1,phishtank,1
31480,https://www.google.com/intl/ar/gmail/about/for-work/,0,tranco,0
49129,https://championat.asia/news/segodnya-sbornaya-uzbekistana-u-23-sygraet-protiv-sverstnikov-iz-myanmy,0,tranco,0
75489,https://bit.ly/4dflWQS,1,phishtank,1
75652,https://pub-275022e19a084ecca8f055e5fc489886.r2.dev/1sopp.html,1,phishtank,1
31452,https://www.calltouch.ru/product/target-sms-rassylka/,0,tranco,0
60732,https://indexspectrumhtml.weebly.com/,1,phishtank,1
27306,https://loadedfiles.org,0,tranco,0
67266,https://bit.ly/4fuivXH,1,phishtank,1
65246,https://l.ead.me/bfcAtb,1,phishtank,1
52136,https://cpanelwebmailjiogo.weebly.com/,1,phishtank,1
15278,https://bstats.org/plugin-list,0,tranco,0
75126,https://pub-3a558ddf24154724bfb87a3d02066114.r2.dev/index.html,1,phishtank,1
37297,https://3dos.io/search,0,tranco,0
35690,https://www.earth.com/,0,tranco,0
71145,https://pub-9c0e124bfdae48649cf3f048dae74580.r2.dev/index.html,1,phishtank,1
7916,https://www.garant.ru/news/1950514/,0,tranco,0
61695,https://plusfrre.weebly.com/,1,phishtank,1
37753,https://www.uow.edu.au/events/2024/how-to-impress-your-examiners-and-employers-at-the-same-time.php,0,tranco,0
25260,https://live.rugbyrama.fr/,0,tranco,0
95852,http://6b7bb28d5a2bc91052f762957370de94b.pages.dev/login/wp-l0gin.php,1,phishtank,1
31907,https://now.gg/ko,0,tranco,0
85754,https://sites.google.com/view/5gtrgbb/p%C3%A1gina-principal,1,phishtank,1
25230,https://www.iliad.it/offerte-iliad-fibra.html,0,tranco,0
94677,http://56715.cn/LOKIPUH/AMENCN-1,1,phishtank,1
6537,https://posthog.com/products,0,tranco,0
28104,https://www.google.com/intl/am/gmail/about/,0,tranco,0
92970,http://2025-attmailadmin.weeblysite.com,1,phishtank,1
17522,https://sima-land.ru/info/?from=header,0,tranco,0
54394,https://41b1m5.share-na2.hsforms.com/2pDpLR1f7SgmfagyeawptUg,1,phishtank,1
28418,https://www.livepriceofgold.com/australia-gold-price.html,0,tranco,0
38832,https://www.bybit.com/ar-SA/,0,tranco,0
49031,https://mariadb.com/products/exa/,0,tranco,0
89283,https://sites.google.com/view/svdsjjwej/home,1,phishtank,1
49651,https://www.flysas.com/ch-de,0,tranco,0
19288,https://geogebra.org/,0,tranco,0
87445,https://yiklzx-bussiinneess8940-vrfyy.start.page/,1,phishtank,1
2326,https://themeforest.net/,0,tranco,0
57721,https://vud43.weebly.com/,1,phishtank,1
21280,https://www.solodeportes.com.ar/customer/account/,0,tranco,0
35675,https://postimages.org/login,0,tranco,0
34185,https://outfit7.com/our-story,0,tranco,0
68712,https://l.ead.me/bfS5l6,1,phishtank,1
99858,http://amazon.co.jp.jinox.cn,1,phishtank,1
32672,http://roscap.com/certificates/,0,tranco,0
36415,https://fireworktv.com/products/ai-shopping-agent,0,tranco,0
67121,https://files-pdf-73j.pages.dev/?e=x,1,phishtank,1
95900,http://6g1m.mjt.lu/lnk/AU8AACeQdqgAAc3CRRIAAXAy31MAARpcs1cAnWMwAAemsgBlIYVFxSjq92C_QEGcygDV2FT3_QAHSXQ/1/nDgVT0hlFRLJMXhlfMTw6Q/aHR0cHM6Ly9wNjMyNi53ZWJtby5mci9oYXM4ZHM3aXM,1,phishtank,1
7210,https://ventraip.com.au/about-us/,0,tranco,0
88438,https://cffswisspass.cluster1.easy-hebergement.net/id/pass/,1,phishtank,1
7919,https://www.hostpoint.ch/blog/das-macht-guten-kundensupport-aus/,0,tranco,0
52932,https://steancomnnnunity.com/tradofferr/new/partner=86339570,1,phishtank,1
99714,http://amazly.co/js/js/agri/16663d21eb1a9e3/region.php?particulier,1,phishtank,1
93723,http://365gggg.com/index.php,1,phishtank,1
51399,https://t.co/7HYiRs8RdE,1,phishtank,1
62321,https://gmxclassic.weebly.com/,1,phishtank,1
78690,https://nnfems.com/Webmail/11/Webmail/webmail.php,1,phishtank,1
71324,https://pub-bb403275e61d4b5bbfa3820c808423cb.r2.dev/index.html,1,phishtank,1
17408,https://liveramp.com/about/liveramp-statement-of-neutrality,0,tranco,0
71494,https://psdmknyi.firebaseapp.com/,1,phishtank,1
70269,https://qrco.de/bfNayI,1,phishtank,1
45044,https://sumome.com/about,0,tranco,0
64642,https://bit.ly/4098U3m,1,phishtank,1
94003,http://3e0cd859aa35745e92e69cd3d3f8de6c-dot-656757657-306609.df.r.homelandfoundation.org/l,1,phishtank,1
99261,http://allabeeb.com/common/linkedin,1,phishtank,1
1896,https://newrelic.com/press-release/20170222,0,tranco,0
30052,https://www.netvigator.com/chi/index.html,0,tranco,0
73068,https://l.ead.me/bfJXdq,1,phishtank,1
23485,https://www.felissimo.co.jp/kraso/103832.html,0,tranco,0
61800,https://zooomintercom.weebly.com/,1,phishtank,1
44894,https://seesaawiki.jp/eso-build-jp/,0,tranco,0
93792,http://365uua.com,1,phishtank,1
86953,https://bankauditsystemfr.firebaseapp.com/,1,phishtank,1
89744,https://sites.google.com/view/benie3/accueil,1,phishtank,1
37740,https://realpage.com/,0,tranco,0
9225,https://www.helpshift.com/2023s-top-lessons-5-must-know-customer-experience-tips-for-2024/,0,tranco,0
59545,https://mailboxclosure.weebly.com/,1,phishtank,1
79789,https://webmail.sfr.quo.temporary.site/,1,phishtank,1
66434,https://about.me/validmailboxdata,1,phishtank,1
8035,https://calameo.com/integrations,0,tranco,0
42906,https://lavenir.net/page/animation/,0,tranco,0
46393,https://ufba.br/historico,0,tranco,0
17705,https://www.travian.com/international/news,0,tranco,0
47579,https://www.showtv.com.tr/dizi/tum_bolumler/ruya-gibi-sezon-1-bolum-2-izle/129362,0,tranco,0
56495,https://www-client-locker.com/as.php,1,phishtank,1
69606,https://l.ead.me/bfPV6E,1,phishtank,1
39017,https://www.addevent.com/solutions/share-events,0,tranco,0
85829,https://sites.google.com/view/desbloquear-mi-usuario05/inicio,1,phishtank,1
89285,https://bzmufhqtybi.firebaseapp.com/,1,phishtank,1
82950,https://pub-0c3c1b636d92458081997bb1aec2f965.r2.dev/jap.html,1,phishtank,1
31156,https://www.profitwell.com/customer-retention,0,tranco,0
60215,https://nn5dd0yfca0os-pages-dev.translate.goog/site4.sbisec.co.jp.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,1,phishtank,1
60497,https://pub-7b9dc54f172c4efbb2c731d4aa2f884a.r2.dev/index.html,1,phishtank,1
34429,https://bankofengland.co.uk/banknotes,0,tranco,0
