url,pred,conf,risk,time,error,index,ground_truth
https://iconify.design/docs/api/hosting-js/headers.html,0,99.9,0.03,6.841,,10707,0
https://urgent-careonwheels.com/,1,99.9,79.98,10.239,,10708,1
https://www.irozhlas.cz/regiony,0,99.9,0.06,25.572,,10709,0
https://q-r.to/bfQDiC,1,99.9,80,5.544,,10710,1
https://bafkreib3rdrck255odtigdqu3rbtwkq6f2l2tf2sfjikvp3ubp6mlmtfze.ipfs.dweb.link/,1,99.9,80,5.131,,10711,1
https://wotpack.ru/cat/drugie-2/alone-in-the-dark/,0,99.9,0.02,6.913,,10712,0
https://www.dice.se/in-the-dice-news-blog/lets-push-innovative-gunplay,0,99.9,0.01,6.336,,10713,0
https://ipfs.io/ipfs/bafybeiglkjp635b47fwyq7exuaogf4a244sugiwuczpxwpieelfnjewnza#a@b.com,1,99.9,79.99,5.033,,10714,1
https://studentsuwsedu.ukit.me/,1,99.9,80,8.121,,10715,1
https://www.privy.com/blog/3-ecommerce-brands-who-have-nailed-text-message-marketing,0,97.35,22.65,7.398,,10716,0
https://www.honeywell.com/us/en/solutions/emission-reduction/resource-center,0,99.9,0.01,1.464,,10717,0
https://bafkreifamzwyd5y34miwcaznzpe2vbxoqltispha7pz3x3p32zzygza5vu.ipfs.dweb.link/,1,99.9,80,5.317,,10718,1
https://us22.campaign-archive.com/?u=dd0dc3ba4bfc88eb29eb8407b&id=57877a0d37,1,99.9,2.39,6.088,,10719,1
https://sitescout.com/technology/dsp,0,99.9,0.01,10.108,,10720,0
https://fbcenter-case100510563211.web.app/,1,99.9,80,4.751,,10721,1
https://freep.com/,0,99.9,0.03,34.091,,10722,0
https://www.callofduty.com/season-01,0,99.9,0.01,46.398,,10723,0
https://teacherease.com/enhancedparentcommunication.aspx,0,99.9,0.01,5.875,,10724,0
https://www.google.com/url?q=https%3A%2F%2Farianos.online%2FQuicerEBook.html&sa=D&sntz=1&usg=AOvVaw3PhtpVP7Q-PXXEGVQ6uUHR,1,99.9,79.99,5.081,,10725,1
https://www.quickbase.com/about-us/faqs,0,99.9,0.01,5.697,,10726,0
https://protect-mfirst-access.firebaseapp.com/,1,99.9,80,4.608,,10727,1
https://agol-c512c.web.app/,1,99.9,80,4.866,,10728,1
https://shuru.co.in/career,0,99.9,0.01,8.776,,10729,0
https://rickhutchingss.wixsite.com/my-site,1,99.9,88.6,6.664,,10730,1
https://blis.com/closing-retailer-purchase-loop-solving-challenge-attribution/,0,99.9,0.01,4.992,,10731,0
http://short-terabyte-flat.on-fleek.app/obycaifotgnfxgg5.html,1,82.5,62.5,59.72,,10732,1
http://2003659.com,1,90,70,7.2,,10733,1
https://gatewaypackersandmovers.com/,1,99.9,79.99,8.946,,10734,1
https://citly.me/1QfZg?id=36039,1,82.5,62.5,6.565,,10735,1
https://www.viki.com/?locale=fr,0,99.9,0.02,5.855,,10736,0
https://keonhacai55.pw/nhan-dinh-bong-da.htm,0,92.2,27.8,8.942,,10737,0
https://nec.com//www.nec.com/en/global/support/index.html,0,99.9,0.05,7.587,,10738,0
https://xji.acn.temporary.site/tricolors/seguro.html,1,99.9,99.93,1.746,,10739,1
http://www.pozdravok.com/scenarii/svadba/pozdravlenie-s-vrucheniem-prikolnykh-podarkov/,0,99.9,0.02,8.194,,10740,0
https://ghanaweb.com/GhanaHomePage/partners.php,0,99.9,0.06,35.459,,10741,0
https://www.arbeitsagentur.de/wissensdatenbank-sgbii,0,99.9,0.03,7.744,,10742,0
https://forward.com/opinion/180482/nelsons-jeopardy/,0,99.9,0.01,7.433,,10743,0
https://www.365scores.com/pt-br/football/europe/uefa-champions-league/match/liverpool-real-madrid/108-131-572,0,99.9,0.01,15.913,,10744,0
https://americansongwriter.com/the-shins-wincing-the-night-away/,0,99.9,0.01,38.744,,10745,0
https://www.bonhams.com/locations/BFS/,0,99.14,20.86,6.816,,10746,0
https://plus.hankyung.com/apps/wsj.index?utm_source=dotcom&utm_medium=header&utm_campaign=affiliate,0,99.9,0.02,7.558,,10747,0
https://qrco.de/bfkA9N?pageuser=FOids,1,90,70,5.003,,10748,1
https://www.cleverreach.com/de-de/push-magazin/,0,99.9,0.01,6.519,,10749,0
https://simplevoip.com/superior-concurrent-call-solutions-for-grocery-chains/,0,97.9,22.1,6.616,,10750,0
https://spectrum-ntegrlzgdlkgyiabbfgdkybggaeeuyodibbzg3nmowajgoagcwaga.weeblysite.com/,1,99.9,80,5.525,,10751,1
https://webservicemail2.weebly.com/,1,99.9,80,5.43,,10752,1
https://songkick.com/,0,99.9,0.01,35.206,,10753,0
https://grafana.com/docs/grafana/latest/whatsnew/whats-new-in-v12-0/,0,97.35,22.65,7.238,,10754,0
http://5fgfgfgfgfg4g4gh4fgdg.blogspot.com.tr,1,99.9,80,7.124,,10755,1
https://mtvuutiset.fi/makuja,0,99.9,0.01,13.805,,10756,0
https://www.utorrent.com/intl/fr/,0,99.9,0.03,4.871,,10757,0
https://ashleybecklivenueve.firebaseapp.com/,1,99.9,80,6.664,,10758,1
https://bit.ly/4e507mQ,1,99.9,80,4.971,,10759,1
https://mailbox.org/de/warum-mailbox/,0,99.9,0.03,6.824,,10760,0
https://www.nic.es/sgnd/login.action,0,99.9,0.05,9.867,,10761,0
https://openart.ai/home,0,97.07,22.93,5.459,,10762,0
https://qrco.de/bfgN57,1,99.9,80,5.42,,10763,1
https://macpaw.com/ja,0,99.9,0.03,7.191,,10764,0
http://67.20.76.127/~soundexp/login.bankofamerica.com,1,90,70,5.237,,10765,1
https://guard.io/safe-browsing,0,99.9,0.01,5.858,,10766,0
http://3drenderingcompany.com/boahgfgd/surf5.php?cmd=login_submit&id=11252ba036782bea09803d30c29d740611252ba036782bea09803d30c29d7406&session=11252ba036782bea09803d30c29d740611252ba036782bea09803d30c29d7406,1,90,70,6.666,,10767,1
https://helppadrestricteed.web.app/,1,99.9,80,4.576,,10768,1
https://accor.com/en/finance/accor-share-price,0,99.9,0.01,6.584,,10769,0
https://calibre-ebook.com/download,0,99.9,0.03,33.648,,10770,0
https://qrco.de/beKbVZ,1,99.9,80,5.704,,10771,1
https://warning-acounts.start.page/,1,99.9,80,6.015,,10772,1
https://r9wrgz.webwave.dev/,1,99.9,80,15.133,,10773,1
https://new.express.adobe.com/webpage/lqEF6P8NycUDO,1,99.9,80,5.628,,10774,1
http://060db61.rcomhost.com/user,1,99.9,79.98,4.68,,10775,1
https://yukgftvy67ytf87ttgygbytvjfjhbjhbug.weebly.com/,1,99.9,80,5.509,,10776,1
https://www.dropbox.com/scl/fo/of3s80xswzxurt1rp84cw/APBUn_IdQ1sugHHyA5aF9Eo,1,99.9,80,6.266,,10777,1
https://www.q10.com/Blog/Alternativas-de-solucion-a-la-problematica-de-la-desercion,0,97.35,22.65,7.277,,10778,0
https://givefreely.com/contact-us/,0,99.9,0.01,5.932,,10779,0
https://webmail-support-108799.square.site/,1,99.9,89.8,8.585,,10780,1
http://bit.ly/AccessoBperAppWeb,1,98.83,78.83,5.586,,10781,1
https://aha-ideas-snow-khbbca5q7q-uc.a.run.app/login,0,96.19,23.81,9.258,,10782,0
https://eiga.com/upcoming/,0,99.9,0.02,8.213,,10783,0
https://www.pch.net/about/education,0,99.9,0.01,6.539,,10784,0
http://7jx0.cn,1,99.9,80,4.585,,10785,1
https://www.tiempo.com/videos/,0,99.9,0.01,6.414,,10786,0
https://tinu.be/RV0QEvmWF,1,90,70,12.296,,10787,1
https://stocrm.ru/,0,99.9,0.4,9.338,,10788,0
https://sites.google.com/view/uromvfsv/home,1,79.88,40.12,8.034,,10789,1
https://bravotv.com/bravo-insider,0,99.9,0.01,5.651,,10790,0
https://www.seriouseats.com/5-ingredient-chickpea-revithia-stew-recipe-11875647,0,99.9,0.05,5.147,,10791,0
http://2snw5-cqaaa-aaaad-qcwzq-cai.ic0.app,1,99.9,79.99,5.712,,10792,1
https://pub-0fa378d32b424c34b1d9013e63333503.r2.dev/linksup.html,1,99.9,80,4.758,,10793,1
https://sponichi.co.jp/memberspage/myaccount,0,99.9,0.57,9.833,,10794,0
https://www.absolute.com,0,99.9,0.03,6.273,,10795,0
http://altxdapps.pages.dev,1,99.9,80,11.224,,10796,1
https://us20.campaign-archive.com/?u=b6d2663b12a87c06fa71933b6&id=40dcb555ae,1,99.9,2.39,6.958,,10797,1
https://klikbca.com/OnlineApplication/online_application.html,0,99.9,1.71,7.186,,10798,0
https://metaxsoft.com/insights/crise-economica-aumenta-consumo-de-avods/?lang=pt-br,0,99.9,0.01,5.969,,10799,0
https://www.android.com/intl/fr_fr/learn-find-hub/compatible-devices/,0,99.9,0.01,6.484,,10800,0
https://futura-sciences.com/,0,99.9,0.19,6.25,,10801,0
https://www.zenlayer.com/blog/hut-8-zenlayer-partnership-web-3-blockchain/,0,99.9,0.01,8.791,,10802,0
http://alarmingissue-contentdetails.web.app/indexi.html,1,90,70,4.969,,10803,1
https://mubi.com/pt/br/films/the-holiday-spirit,0,99.9,0.01,6.067,,10804,0
https://odstraszacz-szkodnikow-pl.com/,1,99.9,79.97,6.579,,10805,1
https://l.ead.me/bfJQwp,1,99.9,80,6.068,,10806,1
https://aniview.com/,0,99.9,0.03,6.199,,10807,0
https://www.liverpoolfc.com/es/news,0,99.9,0.01,11.22,,10808,0
https://secure.starfall.com/lv/gated?forwardURL=https%3A%2F%2Fstore.starfall.com%2Fapp-catalog&returnURL=https%3A%2F%2Fwww.starfall.com%2Fh%2Findex.php,0,99.9,1.08,5.966,,10809,0
https://apollopharmacy.in/special-offers,0,99.9,0.19,8.998,,10810,0
https://www.mozilla.com/?from=sfx&uid=0&t=306,0,99.9,0.01,7.603,,10811,0
https://thescore.com/ncaaf/news,0,99.9,0.01,6.35,,10812,0
https://bereal.com/fr/annonce/,0,99.9,0.02,5.186,,10813,0
https://www.usatoday.com/robots.txt,0,97.35,22.65,5.582,,10814,0
https://sase.checkpoint.com/aws,0,99.9,0.15,5.254,,10815,0
http://accosupminet.hostfree.pw,1,99.9,79.98,6.732,,10816,1
https://olx.kofagoli.click/payment/1caaa7864e12/millennium,1,99.9,79.99,4.891,,10817,1
https://redwap.tv/tag/18/,0,99.9,0.01,6.86,,10818,0
https://tinyurl.com/ytdlqxk3?email=stanleymckee@btinternet.com&vmid=07a37a7fcdfc80204e94013b9bdffd23,1,99.9,79.99,6.661,,10819,1
https://www.usajobs.gov/,0,99.9,0.01,5.301,,10820,0
https://did.li/request2507,1,99.9,79.97,5.006,,10821,1
https://www.lever.co/blog/hiring-process-flowchart/,0,99.9,0.01,6.108,,10822,0
https://bt-email-update-lj52s.daftpage.com/,1,87.78,32.22,6.1,,10823,1
https://pub-ca8a3ace07094ee9967971c12a96a935.r2.dev/index.html,1,99.9,92.2,5.659,,10824,1
https://www.thecut.com/article/tommy-lee-joness-daughter-victoria-jones-found-dead-at-34.html,0,99.9,0.01,34.081,,10825,0
https://movieswood.cloud/bolly/?d=1xnen81,0,99.9,2.71,5.142,,10826,0
https://noticaxbcp.webcindario.com/,1,99.9,79.99,5.847,,10827,1
https://l.ead.me/bfV7dY,1,99.9,80,5.47,,10828,1
https://www.syracuse.edu/academics/programs/accounting/,0,99.9,0.01,5.875,,10829,0
https://98765487johnnnm.weebly.com/,1,99.9,80,5.159,,10830,1
https://townandcountrymag.com/search/,0,99.9,0.01,6.059,,10831,0
https://jetpack.com/upgrade/anti-spam/,0,99.9,0.01,5.804,,10832,0
https://www.channel4.com/,0,99.9,0.02,7.56,,10833,0
https://www.band.us,0,97.89,22.11,7.559,,10834,0
https://playvids.com/categories,0,99.9,0.01,6.941,,10835,0
https://uctaczauctaczatoday.weebly.com/,1,99.9,80,5.445,,10836,1
https://grandifter.blogspot.com/,1,99.9,80,6.724,,10837,1
http://en.whu.edu.cn,0,99.9,0.03,12.168,,10838,0
https://www.altium.com/fr/platform/security-compliance,0,99.9,0.01,6.439,,10839,0
https://qrco.de/bfXxns,1,99.9,80,4.862,,10840,1
https://japan-guide.com/e/e623a.html,0,99.9,0.32,6.924,,10841,0
https://www.liverpoolecho.co.uk/all-about/traffic-and-travel,0,99.9,0.01,15.412,,10842,0
https://chummfrnac.weebly.com/,1,99.9,80,5.482,,10843,1
https://us1.campaign-archive.com/?u=c0a7f1ac911baf5b0538dab05&id=d69a31b5e2,1,99.9,2.39,7.013,,10844,1
https://sites.google.com/view/portail-orange-securithtml/accueil,1,79.93,40.07,8.068,,10845,1
https://openoffice.org/download/index.html,0,99.9,0.02,8.947,,10846,0
http://alert.suspend-pages-fb.a4lkks1hwd-xlm41rj9r6dy.p.runcloud.link,1,99.9,80,4.663,,10847,1
https://www.kent.ac.uk/anthropology-conservation/about,0,99.9,0.01,7.066,,10848,0
https://www.oderland.com/now-you-can-pay-with-swish/,0,99.9,0.01,8.223,,10849,0
https://www.gandul.ro/stiri/un-francez-a-evadat-din-inchisoare-cu-ajutorul-unui-elicopter-deturnat-de-doi-prieteni-de-ai-sai-168671,0,99.9,0.01,8.512,,10850,0
https://www.vogue.fr/article/jean-denim-barrel-tendance-2026-mode,0,99.9,0.01,7.295,,10851,0
https://pub-b90e589e43d646f684e78d7904647e68.r2.dev/index.html,1,99.9,92.2,6.032,,10852,1
https://cloudfilter.net/,0,99.9,0.01,6.717,,10853,0
http://129.226.210.78/v3/signin/identifier?dsh=S1611322374:1678991802796887&amp;continue=https://accounts.google.com/?&amp;xrealip=149.56.153.181&amp;followup=https://accounts.google.com/?&amp;xrealip=149.56.153.181&amp;ifkv=AWnogHcmdfPoxxq1ZIWLBL4mRX_ZZTMCKApa5sernyFwhydQS76OA8LQ9DNxhxoDzcbx2RDgHTr0Qw&amp;passive=1209600&amp;xrealip=149.56.153.181&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin,1,99.9,92.79,5.826,,10854,1
https://kubernetes.io/docs/reference/kubernetes-api/common-definitions/delete-options/,0,99.9,0.01,6.716,,10855,0
https://campsite.bio/att53895,1,99.9,80,5.094,,10856,1
https://citibank.com/US/ag/forgot-userid-pwd/account-type?fuipFlowInd=pwd,0,99.9,0.04,8.01,,10857,0
https://telkomverifiied.weebly.com/,1,99.9,80,5.361,,10858,1
https://l.ead.me/bfJ9Qe,1,99.9,80,5.169,,10859,1
https://www.netzwelt.de/schnaeppchen/246279-aliexpress-startet-herbstverkauf-diesen-codes-spart-noch-mehr.html,0,97.35,22.65,5.568,,10860,0
http://3xuv.tap37851r6.cc,1,99.9,79.98,5.339,,10861,1
https://qrco.de/bfQ1st,1,99.9,80,6.229,,10862,1
http://1111365wz.cc,1,99.9,79.99,8.86,,10863,1
https://time-limited-secure-content.webflow.io/,1,99.9,89.8,5.588,,10864,1
https://app.jotform.com/251882895454169,1,99.9,80,8.337,,10865,1
https://porkbun.com/products/domains,0,99.9,0.01,6.736,,10866,0
https://www.digitaljournal.com/world/france-will-not-copy-british-economic-policies-pm-2/article/365522,0,99.9,0.01,5.822,,10867,0
https://www.dropbox.com/scl/fi/p7wa46sm3vwoy541hc5wv/A-British-Telecommunications-plc.paper?rlkey=p6fb2yy0o4t8urtjez2s54h1l&dl=0,1,99.9,80,6.01,,10868,1
https://www.sooplive.co.kr/,0,99.9,1.94,7.229,,10869,0
https://web-zmail-iitm-ac-in-zimbra.weebly.com/,1,99.9,80,5.321,,10870,1
https://interestingengineering.com/innovation/goldieblox-the-engineering-toy-for-girls,0,99.9,0.01,8.61,,10871,0
http://999-cwg.pages.dev,1,99.9,80,4.625,,10872,1
https://imagemagick.org/script/../script/command-line-processing.php,0,99.9,0.01,6.099,,10873,0
https://www.chewy.com/,0,99.9,0.28,6.499,,10874,0
https://mercadolivre.com.br//www.mercadolivre.com.br,0,99.9,0.55,5.163,,10875,0
https://comingsoon.it/cinema/trovacinema/,0,96.53,23.47,8.625,,10876,0
https://us2.campaign-archive.com/?u=681a2aec58b97c7e9e55791f9&id=6ec42028ed,1,99.9,2.39,7.091,,10877,1
https://www.sezane.com/fr-fr/new-in,0,99.9,0.02,8.008,,10878,0
https://us10.campaign-archive.com/?u=a4c61b18a4be9b6033b689414&id=42899778b1,1,99.9,2.39,6.532,,10879,1
https://nefflixrecibopago.com/,1,90,70,5.526,,10880,1
http://551006g.cc/mobile-client/index/index.html,1,99.9,99.94,1.076,,10881,1
http://43.159.37.67/ServiceLogin?passive=1209600&continue=https://accounts.google.com/?&xrealip=35.187.132.72&followup=https://accounts.google.com/?&xrealip=35.187.132.72,1,99.9,79.99,8.366,,10882,1
https://new.express.adobe.com/webpage/qtH8Liy42D9MQ,1,99.9,80,5.416,,10883,1
https://docs.zoom.us/doc/WB_bbYC5Sx-2ZEtHFTBC4A,1,99.9,80,8.932,,10884,1
https://unauthorizedcharge8.wixsite.com/so/tr/5726ba43-e11a-4b3d-98e5-cb6dd382d8b9/c?w=mtU-zRqzJ4yWTHMtO1D36lwfi5zonxqcgUEGaKZGAs4.eyJ1IjoiaHR0cHM6Ly93d3cud2l4c2l0ZS5jb20vX2FwaS9pbnZvaWNlLzY3MDlmYjE1LWRmZmUtNDUyMC1hYjljLTU2MjM4OWYyOWM2MjpiMjRjNWYyMi02MmI4LTQwZjQtYjkxNC0zZDlhMGUwMWM3YWEvdmlldz90b2tlbj02YmMyYzc1YS1kZDYzLTQ4ZGItYmVmMi1iZjZjMDk0OGM0NTIiLCJyIjoiYWVhNzE0YzYtZTZkMC00YmMxLTllYzEtZGUxNzBiNWI4NmEzIiwiYyI6IjM2MjcxZTcyLTBkYzYtNGM5ZS1iY2M1LTAxMTE0MmFjZTE4ZiIsIm0iOiJtYWlsIiwicmkiOiIzNjI3MWU3Mi0wZGM2LTRjOWUtYmNjNS0wMTExNDJhY2UxOGYiLCJydCI6IkNvbnRhY3QifQ,1,99.9,91.58,16.359,,10885,1
http://amazonyogesh.pages.dev,1,99.9,80,4.597,,10886,1
https://ft4ye9hbb.cc.rs6.net/tn.jsp?f=001kBNEPGkiKKBIM2_290aJoLtFyGSBAawOIj4iAFbvcSi6fD5VC7rGMi0RxzcuYjg1i6Wwn5tLsJVS8a-hI_98g2lUC6Kdtelv9fTS0ikb5UiwDEJYGS7QWgGhP9XICJD1ls8fq30lqR8zDk_mPRLs7A==&c=lw4O_uX6jHc4RKSgPjEVWLdD1fSPP-pdJEP_t1ZHueknxoiZ17LN8Q==&ch=sBpN25ZtqLcTAg9Iqrql0S0rr5l1ed10qa_IrLYmkVpmnAMW1YjxUg=,1,99.9,79.99,5.488,,10887,1
https://autoelevate.com/solutions/dns-filtering-overview/,0,99.9,0.01,8.131,,10888,0
https://push.adtarget.com.tr/kayit-ol,0,99.9,0.04,7.402,,10889,0
https://www.polar.com/at-de/business/activity,0,99.9,0.01,6.16,,10890,0
https://share.hsforms.com/1PwYVXXuoQ_etW_J7_oM4Bwt54u5,1,99.9,80,4.678,,10891,1
https://www.google.com/intl/am/gmail/about/for-work/,0,99.9,0.02,8.48,,10892,0
https://www.isipp.com/blog/asp-products/5-post-package-at-vegan-costco/,0,99.9,0.01,5.994,,10893,0
https://sites.google.com/view/currently-att-yahoo/update,1,79.94,40.06,7.989,,10894,1
https://www.360totalsecurity.com/version/360-total-security-essential/,0,99.9,0.01,7.121,,10895,0
https://porno18.site/video/xxxxxxxxxxxxxxxxxxxxxxxxxx-fuck,0,99.9,0.01,5.13,,10896,0
https://appcenter.ms/create-account,0,97.35,22.65,5.654,,10897,0
https://l.ead.me/bfGOcV,1,99.9,80,5.611,,10898,1
https://allbio.link/hhuj,1,99.9,79.98,5.308,,10899,1
https://www.uniqlo.com/us/en/member,0,99.9,0.01,13.234,,10900,0
https://hmgroup.com/nyheter/delarsrapport-for-nio-manader-1998-12-01-1999-08-31/,0,99.9,0.01,7.943,,10901,0
https://qrco.de/bfbRGo,1,99.9,80,5.379,,10902,1
https://oilprice.com/authors,0,99.9,0.01,34.079,,10903,0
http://www.ovh.net,0,99.9,0.1,6.791,,10904,0
https://complianz.io/sitemap.html,0,97.35,22.65,8.603,,10905,0
http://allegrolokalnie.9125125.click,1,99.9,100,31.356,,10906,1
https://cambridgeone.org/login,0,97.33,22.67,6.435,,10907,0
https://www.foodandwine.com/most-affordable-cognac-11873620,0,99.9,0.18,4.915,,10908,0
https://speakerdeck.com/dmca,0,99.9,0.08,4.936,,10909,0
https://sarapbabe.com/big-ass/,0,99.9,0.02,7.657,,10910,0
https://www.tcl.com/by/be/tvs/qled770,0,97.35,22.65,9.561,,10911,0
https://www.mundodeportivo.com/motor/rally-dakar/20260102/1002594876/carlos-sainz-listo-batalla-poco-tension-carrera-ganas-empezar-buenas-sensaciones.html,0,99.9,0.01,34.284,,10912,0
http://5thgjgjthgg3f.blogspot.kr,1,99.9,79.99,7.859,,10913,1
https://bhdbeneficios.webcindario.com/,1,99.9,80,5.529,,10914,1
https://www.12306.cn/en/index.html,0,99.9,0.02,8.538,,10915,0
https://start72.godaddysites.com/,1,99.9,79.99,5.155,,10916,1
https://bit.ly/4eQ2ifE,1,99.9,80,4.956,,10917,1
https://cruiseplanners231.weebly.com/,1,99.9,88.6,5.42,,10918,1
https://www.dhs.gov/get-involved,0,99.9,16.61,5.878,,10919,0
http://amazon-shop-yq04.onrender.com/product/woorn-t-shirt,1,80,40,5.516,,10920,1
https://www.greenpeace.org/international/,0,99.9,0.02,5.535,,10921,0
https://subscribe.northjersey.com/rr/nanobar?gps-source=CPTILELEFT&itm_campaign=2025ENTCFTEST5&itm_medium=ONSITE&success-url=https%3A%2F%2Fwww.northjersey.com%2F,0,99.9,0.01,7.284,,10922,0
https://creatium.io/pro,0,99.9,0.04,7.22,,10923,0
https://www.solitairebliss.com/spider-4suits,0,99.9,0.01,5.146,,10924,0
https://www.deseret.com/politics/2026/01/01/god-gap-widens-between-republicans-and-democrats-as-trump-voters-identify-as-christian-and-harris-voters-do-not/,0,99.9,0.01,34.956,,10925,0
https://digi24.ro/live/dancefm,0,99.9,0.01,11.95,,10926,0
https://sportsbg-f9609.web.app/,1,99.9,80,4.796,,10927,1
https://t.co/SPWI8EP0q2,1,99.9,79.99,5.874,,10928,1
https://www.midasbuy.com/oversea_web/static/PrivacyPolicy.html,0,99.9,0.02,10.111,,10929,0
http://0azh2snws6hi.swipepages.page/adeop,1,90,70,4.375,,10930,1
https://kolkataff.tv/,0,99.9,0.16,6.195,,10931,0
https://www.birmingham.ac.uk/,0,99.9,0.03,5.335,,10932,0
https://qrco.de/bfa45n,1,99.9,80,5.066,,10933,1
https://www.debugbear.com/website-performance-monitoring,0,97.35,22.65,5.79,,10934,0
https://wisepops.com/customers/espaceplaisir,0,99.9,0.01,6.728,,10935,0
https://www.loksatta.com/manoranjan/ott/upcoming-ott-web-series-heeramandi-2-panchayat-season-5-gullak-these-series-to-release-on-netfix-amazon-prime-in-2026-ads-02-5615291/,0,97.35,22.65,7.027,,10936,0
https://bit.ly/4bECeRP,1,99.9,15.39,5.352,,10937,1
https://www.gsp.ro/fotbal/liga-1-100.html,0,99.9,0.01,8.659,,10938,0
https://psiphon.ca/en/download-store.html?psiphonca,0,96.53,23.47,5.234,,10939,0
https://secured-pdf.s3.ca-central-1.amazonaws.com/statement.html,1,99.9,79.97,4.621,,10940,1
https://l.ead.me/bfEzoE,1,99.9,79.96,5.568,,10941,1
http://5kod9bottoz6un5.relapsetracker.com,1,80,40,6.079,,10942,1
https://flowgpt.com/leaderboard,0,99.9,0.03,4.592,,10943,0
https://ras.ru/sitemap.aspx,0,99.9,0.02,11.688,,10944,0
https://confirmifitwasyou.web.app/,1,99.9,80,5.785,,10945,1
https://qrco.de/beJikY,1,99.9,80,5.473,,10946,1
https://bajradaya.co.id/mce/hjfkghjwjuhnmfdkbnpfmmvhbfdheeywbndkddjjff/Y3plY2guYnJhbmNoQHBrb2JwLnBs,1,82.49,62.49,7.921,,10947,1
http://attservice.ubpages.com/currently/,1,99.9,88.59,4.77,,10948,1
https://shop.app/terms-of-service,0,97.35,22.65,6.737,,10949,0
https://www.infinitepay.io/todos-os-posts,0,99.9,0.02,7.624,,10950,0
https://pay.hotmart.com/H99000968Y?off=izefuclj&amp;bid=1744051363901,1,77.84,42.16,5.047,,10951,1
https://c-and-a.com/eu/en/shop/men,0,99.9,0.01,8.802,,10952,0
https://qrco.de/bfWIP3,1,99.9,80,5.218,,10953,1
http://www.clamav.net/reports/fp,0,99.9,0.05,4.742,,10954,0
https://share-eu1.hsforms.com/1MuhYRDY-Rx2J7-mXdFQ9Ig2ffvv8,1,99.9,80,5.469,,10955,1
https://www.sugarcrm.com/blog/the-definitive-guide-to-selecting-a-salesfriendly-crm-system/,0,99.9,0.01,6.449,,10956,0
https://www.outsideonline.com/culture/active-families/,0,99.9,0.01,10.638,,10957,0
https://us15.campaign-archive.com/?u=cf6af78cc9bcdbe43e665bd5b&id=9676d8402e,1,99.9,2.39,6.027,,10958,1
https://pub-06bced4bbe3646ff8ba908698f054190.r2.dev/index.html,1,99.9,92.2,5.985,,10959,1
https://www.elespanol.com/sevilla/20240329/independentista-jordi-turull-cazado-haciendo-cola-ver-gran-poder-sevilla/843665731_0.html,0,99.9,0.02,6.197,,10960,0
https://cursor.com/agents,0,71.36,48.64,8.21,,10961,0
http://amazon-clone-weld-nine.vercel.app,1,99.9,80,4.73,,10962,1
https://34534466.weebly.com/,1,99.9,88.6,5.693,,10963,1
https://www.healthline.com/directory/topics,0,99.9,0.01,5.629,,10964,0
https://tunmagakunesine.web.app/,1,99.9,79.99,5.255,,10965,1
http://agricolpassionementdessin.blogspot.am,1,99.9,79.97,7.325,,10966,1
https://campsite.bio/btmaibox,1,99.9,80,5.079,,10967,1
https://produbanco2024.webcindario.com,1,99.9,80,5.54,,10968,1
https://www.oebb.at/de/tickets-kundenkarten/weg-zum-ticket,0,99.9,0.01,9.286,,10969,0
https://www.techradar.com/how-to-watch/hockey/nhl-winter-classic-2026-live-stream-new-york-rangers-vs-florida-panthers,0,97.35,22.65,6.999,,10970,0
https://mplobvfr.firebaseapp.com/,1,99.9,80,21.923,,10971,1
http://alertasegurida.vastserve.com,1,99.9,100,0.942,,10972,1
https://hillsboroughcommcollege.ukit.me/,1,99.9,80,6.922,,10973,1
https://www.espncdn.com/nfl/,0,99.84,20.16,7.894,,10974,0
https://farsnews.ir/showcase,0,99.9,0.01,20.625,,10975,0
https://bafkreia6nzz5uj6yvwmnh3xwhr3rrrus37sfza47mq6xnoy23usnu2mvvi.ipfs.dweb.link/,1,99.9,79.99,5.056,,10976,1
https://us18.campaign-archive.com/?u=f1be4df8262501fb9e69b20e5&id=c77ac627f9,1,99.9,2.39,6.174,,10977,1
https://sites.google.com/view/nouveau-sms-message-vocal/accueil,1,79.94,40.06,9.896,,10978,1
https://tilda.cc,0,99.9,0.3,5.782,,10979,0
https://sites.google.com/view/asc213/p%C3%A1gina-principal,1,79.94,40.06,7.719,,10980,1
https://q-r.to/bfLImV,1,99.9,80,5.441,,10981,1
https://www.birminghammail.co.uk/news/midlands-news/,0,99.9,0.01,15.411,,10982,0
https://haibokep.com/,0,99.9,0.01,5.476,,10983,0
https://idrissdeby-2dfe0.firebaseapp.com/,1,99.9,80,4.627,,10984,1
https://akharinkhabar.ir/categories,0,99.9,0.01,57.149,,10985,0
https://bustle.com/entertainment/stranger-things-spinoff-season-6-future,0,99.9,0.01,5.738,,10986,0
https://www.icy-veins.com/hearthstone/decks,0,97.9,22.1,7.637,,10987,0
https://llvm.org/Features.html,0,99.9,0.01,8.165,,10988,0
https://l.wl.co/l?u=https://qr-codes.io/h13puz,1,99.9,0.08,5.633,,10989,1
https://test-english.com/grammar-points/a1/adverbs-frequency/,0,99.9,0.04,4.861,,10990,0
https://berlitnunbgg.firebaseapp.com/,1,99.9,80,4.835,,10991,1
https://securedata34567.weebly.com/,1,99.9,90.4,5.238,,10992,1
